region,topic,text,label
제주,교통인프라,"진짜 제주도 사람 아니냐? 인구분포가 딱 저거인데 시청, 노형, 서귀포 이 세 지역은 사람 많고 인프라 좋고 걍 왠만한 지방 바르는 수준인데 그 외에는 진짜 깡촌 그 자체임",-1
제주,교통인프라,근데 차 없는 뚜벅이면 제주도가 너무 좋던데? 좀 낙후되어도 인프라가 옹기종기 모여있어서 좋아,1
제주,교통인프라,소도시인데도 문화생활 꽤 할만함 멋진 요트 모양의 월드컵 경기장에서 제주유나이티드 경기를 관람함,1
제주,교통인프라,렌트카빌려서 다녔는데 2층버스관광 좋네요,1
제주,교통인프라,"육지(대도시)에서는 과잉 진료 여부, 시설, 실력 등을 고려해 원하는 병원(예: 치과)을 '골라서' 갈 수 있었지만, 제주도에서는 선택지가 제한적이거나 아예 없는 경우가 발생합니다",-1
제주,의료보건,왜 아픈사람들이 육지 병원으로 가려고 할까요?. 그건 댁들이 더 잘알잖아요.,-1
제주,의료보건,제주도 시골정도면 상위 10퍼센트 수준인데 의료인프라 앵간히 좋고...,-1
제주,의료보건,...얼마전에 응급실 가보고 느낀건 의료진의 실력? 신뢰할수있느냐에 대한 의문도 존재하는 것 같아요...그때 응급실에서 저희 진찰해주신 의사분은 병명이 기억이 날듯말듯하다며 결국 구글링해서...모니터 검색결과를 보여주셔서...,-1
제주,의료보건,"치과, 가정의학과 등 수요가 많은 과가 아닌 안과와 같은 특수과는 집 주변에 아예 없는 경우가 많아 무조건 제주시나 서귀포시 중심가로 가야 합니다",-1
제주,의료보건,응급실 역시 제주와 서귀포 중심가에만 몰려 있어...큰 병원...까지 차로 40~50분을 운전해야 하는 '응급인데 응급처럼 갈 수 없는' 상황이 생깁니다,-1
제주,의료보건,지방 및 섬이라는 특성상 의사와 간호사 등 의료인력 부족이 심각하며...졸업 후 타 지역으로 이동하는 경우가 많습니다,-1
제주,의료보건,"중증 질환 치료의 한계: 제주대학교병원이 제주도에서 가장 큰 병원이지만, 상급 종합병원(3차 병원)은 아니기 때문에 중증 질환 전문 치료가 필요한 환자는 섬 밖으로 나갈 수밖에 없습니다",-1
