region,topic,text,label
충북,주거환경,"난임부부 시술비 지원까지… 충북, 출산 장려에 진심이네요! ...충북, 아이 키우기 좋은 대표 도시로 인정합니다~👍",1
충북,교통인프라,...충청 메가시티를 완성하기 위해서 교통이 서로 연결되는 게 중요한데 청주 도심이랑 한참 떨어진 충북선을 활용한다는 거 자체가 취지에도 안맞을 뿐더러...,-1
충북,교통인프라,충주시는 지역 유지들과 주민들의 반대로 경부고속도로를 반대하는 병크 터트린게 쇠퇴의 가장 큰 원인이죠,-1
충북,교통인프라,"3. 서울에서 대구까지 일직선으로 선을 그으면 그중심에 딱 충주시가 지나가죠 처음 경부선 건설할때도,충주를 지나가는걸로 설계했지만 반대와 기타 상황들로인해 지금의 경부선으로 바뀌었죠자업자득인상황",0
충북,교통인프라,조용하고 있을 건 다 있어요. 차는 필수 입니다. 미세먼지는 벙커 C유 지역난방공사 가 톡톡히 한몫 하고 있는데...,-1
충북,교통인프라,"[일반] 충북혁신도시 인프라 알려줌...영화관(cgv) 있음 롯데마트, 이마트 같은 3층 넘는 마트 없음...백화점 없음",-1
충북,교통인프라,혁도터미널 가면 여전히 존나게썰렁함 근데도 입주율은 꽤 높은데 그근처 공단 다니는 사람들이 주거지가 없어서 거기 산다더라.,-1
충북,교통인프라,충북혁신서 오송역가는 버스도 고작 1대...위치도 애매해 접근성도 애매해 그나마 가까운도시 청주 갈려면 자차타고 30분~1시간은 족히 잡아야되니.. -,-1
충북,교통인프라,[일반] 충북혁신도시는 실패작이지 인프라도 부실해 교통편도 부실해 가봤자 할거없음,-1
충북,교통인프라,충북혁신도시 현직들 와봐라 개시발 이거 인프라 좆도 없는데 어캐사냐 다들...배달음식 하나 시켜먹을라 해도 거진 충혁도에 있어서 배달비 7-8000원 니미 ㅋㅋ,-1
충북,교통인프라,다른건 모르겠는데 청주공항 좋은건 인정. 근데 그 좋은게 지금 사람이 적어서 좋은건데.. 많아지면 안되!!!,1
충북,교통인프라,청주공항 더 키워야합니다 인근 부지 매입해서 인천에이은 국제공항으로 짓고...,-1
충북,교통인프라,청주 시민인데 생기면 좋지만 비용이 천문학적이지 않음? 청주에 그만한 예산이있나 의문,-1
충북,교통인프라,청주 사는 시민인데요. 지하철 반대입니다. 버스도 적자나는데 먼 지하철?,-1
충북,교통인프라,청주 사는것을 떠나서.. 조금만한 청주에서 지하철 까는것 자체가...수익성이 있겠냐? 차라리 버스 노선을 더 확대하고 투자하는게 낫지?,-1
충북,교통인프라,굿 👍 👍 👍 세종 대전 청주 메가시티,1
충북,교통인프라,"...실속은 청주시가 가져갔는데... 하이닉스 청주공장도 있고, 오송,오창 생명과학단지를 품고 있어서 여기가 진짜 알짜베기가 아닌가? 생각이 드는곳입니다.",1
충북,교통인프라,단양이 충청북도긴한데...주요 교통인 고속철도 고속도로 둘다 강원도 원주가 더 가까워서 제천과 함께 원주 부속도시+생활권 느낌입니다.,0
충북,교통인프라,청주는 도로교통이 왜이리 병신같냐...신호체계도...존나 비효율적이고 퇴근시간엔 오송에서...버스타면 뭔씹 서울보다 더막힘,-1
충북,교통인프라,버스배차간격 30분넘고 인프라 좆도 없고 시민들 수준 존나 낮고 (길빵존나함)...막상 청주 떠나면 은근 그리움,-1
충북,교통인프라,제천은 충북에서 철도교통이 활발한 도시이자 한약재의 고장으로 유명하고...,1
충북,교통인프라,"내가 청주, 증평, 음성, 제천에서 살아봤는데 진짜 충북은 청주랑 가까울수록 살기 좋은것같음. 대형병원 가깝지...영화관 등 즐길거리 많지...",1
충북,교통인프라,청주는 서울행 버스가 타 도시보다 많죠...모든 터미널에서 출발도착이 가능한 전국에 몇 없는 도시.,1
충북,교통인프라,청주 국제공항 대한민국 중심 중부권의 도심과 근접하여 공항 갈때 편리할것 같아요.,1
충북,교통인프라,충북에 직장 꽤 있어 진천 청주 혁신도시 등등 충북 좋음 인프라도 사람 살만큼 있음 ㅇㅇ,1
충북,교통인프라,...정작 충북 인구의 반 이상이 청주시에 몰려 있는 것에 대해서는 아무런 말이 없습니다. 게다가 지역 이기주의의 끝판왕이라고 볼 수 있는 호남고속선 오송 분기도 다 청사모 회원들이 저지른...,-1
충북,교통인프라,...청주는 주요 시설이 너무 분산 되있는게 가장 큰 문제라 봅니다...중심이되는 곳이 없으니 맨날 새동네 생기면 거기로 다 가고 또 낡으면 빠져나가고 이러다 보니 오히려 청주 중심부로 갈수록 슬럼화 되고...,-1
충북,교통인프라,승객은 배로 늘었는데 근로자는 오히려 줄어들고 겉모습만 신경쓰고 뒤에서 일하고 있는 공항 근로자는 신경도 안쓰지?,-1
충북,교통인프라,청주는 정말 젊은사람들이 살기 좋은 지방도시 맞습니다. 일자리도 많고. 잘만들어진 도시입니다.,1
충북,교통인프라,청주도 의외로 살만함. 인구가 85만이넘어서 인프라는 경기도정도는 됨...단 그닥 잼있는 동네는 아님... 성심당 없는 대전 생각하면 딱임...,1
충북,교통인프라,청주가 바다도 없는 내륙도시인데 철도도 없는 동네로서 인구가 저렇게 많이 유지하고 키운 게 정말 어마어마한거임...,1
충북,교통인프라,충주 살기좋아요 평택 삼척 고속도로를 따라 서해쪽으로는...경제도시로 출퇴근이 가능하고 동해쪽으로는...관광도시로 여행이 가능합니다,1
충북,교통인프라,"단양은 시멘트 공장 2개소와 관광 외에는 아무것도 없어요...문화, 의료 시설등이 전무한데 거주하는 사람들이 있을까요.",-1
충북,정책효능감,청주 흥덕구 살고있는 사람입니다 청주 진실한거 좋네요 우리 청주는 욕먹을거 각오하고 진실만 털어놓음^^ 살기좋타 청주~~,1
충북,정책효능감,청주시민입니다...청주는 비판 먹을 각오까지 하고 무조건 거짓말 1도 없이 모든 정보를 공개하더군요 확실히 살기 좋은 지역 같습니다 ^-^,1
충북,정책효능감,...특수 학교라 하면 보통 집값을 문제로 반대하는 사람들이 있습니다...청주시민들은 특수학교에 대해 핌피를 외치고 있으니 정말 대단한 것 같습니다.,-1
충북,정책효능감,충청도 중심도시들은 관광인프라가 부족하다 대전은 성심당빵집만 유명하고 청주는 청남대정도...그와중에 단양이 인구수는 적어도 관광인프라는 압도적이네,0
충북,정책효능감,에 전혀........ 그나마 장락이 좀 사람 있고 있을 거 있는편 제천은 인프라라고 할 게 없어 깡시골이라....,-1
충북,정책효능감,청주 토박입니다 홍수나 지진같은 자연재해가 크게 없는 살기 좋은 도시는 맞는데......... 솔직히 놀대 없음...,0
충북,정책효능감,단양은 충청도에서 가장 최동단에 위치한 군 지역이자...관광으로서는 충청도에서 좋기로도 유명합니다.,1
충북,정책효능감,단양 고수대교입니다...단양온지 13년...어느덧 강산이변하고 인구도 줄고 ..관광은 전국 1위,1
충북,정책효능감,"단양이 관광, 볼거리가 많군요, 산도 많고 , 인구는 충북에서 가장 적고",1
충북,정책효능감,내가 군생활도하고 전역후로도 해마다 4번 이상씩은 혼자가는데 넘 좋다..단양,1
충북,정책효능감,일하는 밥퍼 사업이 어르신들에게 경제적 자립뿐만 아니라 정신적인 활력도 주고 있다는 점에서 정말 의미 있는 일이라고 생각합니다.,1
충북,정책효능감,다양한 연령대를 위한 정책들이 많네요 ❤ 더 쉽고 편하게 알아갈 수 있어서 좋았어요 !,1
충북,노동경제,청주는 진짜 기업정책 전무함... 청주 들어와있는 대기업이 신기할따름...,-1
충북,노동경제,청주시는 야구장이나 구단 만들생각말고 청주 떠나는 대기업들 막아 근로자 생계문제에 신경써 주세요,-1
충북,노동경제,청주 구미 내륙지역 수출품 제조사는 높은 물류비용에 떠날수밖에 없고 거기다 강성노조들 잦은 파업에 문닫는게 당연~,-1
충북,노동경제,"""청주시장은 뭐하나? 가장 중요한것이 일자리인데...",-1
충북,노동경제,청주가 살기 좋은 점 SK하이닉스 LG에너지솔루션 셀트리온 LG화학 SK 키파운드리 삼성 SDI,1
충북,노동경제,"청주는 하이닉스의 HBM, 엔솔의 4680 배터리가 생산되는 도시입니다. 반도체 사이클이 좋으면 하이닉스가 배터리 사이클이 좋으면 엔솔이 청주 내수를 받쳐줍니다.",1
충북,노동경제,진천에 있는 사람으로써 느끼는 점은 현재 수도권 철도 확정이슈와 생각보다 공업단지도 많고 동네자체는 활력이 있습니다.,1
충북,노동경제,청주출신인데 고등학교 친구들 대부분 수도권으로 가고 청주에 남은 친구는 별로 없음....지방의 본질적의 문제는 일자리임,-1
충북,노동경제,일하는 밥퍼 사업이 어르신들에게 경제적 자립뿐만 아니라 정신적인 활력도 주고 있다는 점에서 정말 의미 있는 일이라고 생각합니다.,1
충북,노동경제,다양한 연령대를 위한 정책들이 많네요 ❤ 더 쉽고 편하게 알아갈 수 있어서 좋았어요 !,1
충북,의료보건,ㅅㅊㅈ씨가 진료하시는데 말이 안통합니다 편의점 알바하다가 관뒀다 하니깐 왜 관뒀냐하길래 최저시급 안줘서 관뒀다하니 전문성없는 일이니.. 이런식으로 얘기하더라고요 최저시급은 나라에서 정한 말그대로 최저시급인데 뭔소리를 하는 거지 이해를 할수가 없더군요 상담목적이면 맞지도 않고 약 처방목적이면 대학병원이라 돈은 돈대로 들기에 별로입니다,-1
충북,의료보건,병원이 제일 큰 문제 입니다. 교육은 그 다음 이야기 입니다. 군부대 유지하듯 병원 산부인과 소아과를 유지해야 합니다.,-1
충북,의료보건,청주병원이 청주에서 유일하게 고령의 노인정신병원이면서 간병비 저렴하고 보호자 면회도 자주 할 수 있게 해주는 좋은 병원이었어요...청주병원은 완전 오픈해서 언제든지 보여주고 환자 상태도 매번 확인하게 해준 곳인데 청주시도 문제지만 충청북도에서 이전하려고 한 곳에 허가 안 해줘서 이 지경까지 왔다고 하는데 이렇게 추진한 관계자들 천벌받을 겁니다,-1
충북,의료보건,인구가 없는 것도 아니고.. 청주나 되는 곳에 종합병원이 폐원되다니 이게 말이 되나? 진짜 어이없네...이래놓고 무슨 의대증원을 한단 말인가?,-1
충북,의료보건,아니… 있는 병원도 없에면서 뭘 가지고 지역의료를 살린다는거야??? 의사 수만 늘어나면 병원 없어도 의사들이 지역으로 가서 진료한다는거야? 이게 뭐야?,-1
충북,의료보건,"상급종합병원인 충북대학교 병원을 비롯해서성모병원, 충청북도 청주의료원 등 종합병원 다수",1
