region,topic,text,label
광주,교통인프라,거지같은 슬럼가 없다고 만족하는거부터가 ㅂㅅ이라니깐 ㅋㅋㅋ 나도 고등학교 광주에서 졸업하고 지금 서울에서 대학다니는 20대인데 광주는 살기 불편하진 않은데 인프라 ㅈ망도시임,-1
광주,교통인프라,광주는 인프라만 보면 서울 위성도시보다 못해. 서울이나 부산 안 가본 애들이라 차이를 못 느끼는거고. 광주 살다가 서울 올라오면 그냥 다른 세상이다.,-1
광주,교통인프라,진짜 대중교통 좆박아서 자차없이는 못사는동네 ㅅㅂ 지하철공사도 벌려만놓고 진행 좆도안되서 차 존나막히고 노면 개쓰레기되고 씨발진짜 출퇴근때마다 개스트레스받음,-1
광주,교통인프라,ㄹㅇ 지하철 2호선도 진짜 개 늦어,-1
광주,교통인프라,나 광주 북구 잠시 살았는데 교통..진짜...최악임,-1
광주,교통인프라,지하철 진짜 ㅋㅋㅋ사람들 안다니는데만 다녀 ㅋㅋ 고속버스터미널에 지하철 안다니는거 개웃겨,-1
광주,교통인프라,"자차 없고 버스만 타면 불편하긴함,, 게다가 지금 지하철 공사중이라,, 자차 있어도 차가 망가질 지경이여 내 동생 대전에서 사는데 대전이 더 뭐가 많아 도로도 더 넓은거같고",-1
광주,교통인프라,재미도 없고 지하철공사로 도로도 개판됨... ㄹㅇ 버스타고 멀리가면 속이 뒤집어짐,-1
광주,교통인프라,인정.. 교통도 개불편함 ㅠ 차 없으면 어딜 갈 수가 없음 ㅋㅋㅋㅋㅋㅋ 버스 너무 오래 걸리고 지하철은 1호선 끝; 진짜 질리고 놀 곳이 없음,-1
광주,교통인프라,일단 지하철이 구림. 버스터미널을 안 지나가는데 2호선도 터미널을 안감. 2호선 공사는 몇년째 하는지 도로가 개판 충장로는 죽은지 오래고 번화가라고 하는곳들도 별것도 없음 그냥 상가 거리 조금이고 인프라도 없고 뭐 지을라고만 하면 시민단체가 반대해서 ㅋㅋㅋㅋㅋㅋㅋ 얘네가 제일 문제야 광주 전체가 사람 많은 늙은도시임 상가같은것들도 할머니할아버지들이 가게 가지고 문 잘 안여는 오래된 이런것들 천지고,-1
광주,교통인프라,광주 대중교통 개불편해 서울 살다가 와서 그런 것도 있는데 지하철 역도 멀고 버스도 주요 노선 아닌거 배차간격 개길고ㅠㅠ,-1
광주,정책효능감,근데 타지에 비해선 확실히 딸리긴 한데 콘서트 연극 뮤지컬 등등 어느정도 하지 않음?? 난 광주 살면서 연극도 보고 뮤지컬이나 콘서트도 간간히 보는데,1
광주,정책효능감,근데 대전이랑 광주 둘 중에 하나 뽑자면 광주가 살짝 노잼인듯.. 나름 시내라고 불렸던 충장로도 조금씩 망해가고 있고..,-1
광주,정책효능감,내 개인적으로 광주는 충장로말고는 놀때 없는거 같음 막상 광주사람도 노잼이라 하는디,-1
광주,정책효능감,광주 진짜 뭐없더라 무등산? 아님 인근 죽녹원정도 ㅋㅋ,-1
광주,정책효능감,광주광역시 2n년차 시민 광주는 문화생활 할 게 너무 없고 노잼도시 코스프레하는 대전에 가려진 진짜 노잼도시라고 생각해서ㅠ.. 난 서울살고 싶어😢,-1
광주,정책효능감,아 ㅇㅈ 특색도 없고 그렇다고 경치가 좋은것도 아니고 문화생활 즐길거리도 없고,-1
광주,정책효능감,진짜 공감 .. .관광지로 할만한 요소들도 없고 다 시시한것들 좀 유명한 코스트코 이런거 유치해도 될까말까인데 다 기회 날리고 나도 주말에는 무조건 근교카페가려고 함 ㅠㅠㅠㅠㅜ,-1
광주,정책효능감,전남 출생에 광주에서 대학 다녔는데 진짜 인정 나도 여행 진짜 많이 다녀봤는데 광주가 유난히 심해 무슨 관광 콘텐츠가 있지도 않고 자연경관이 좋지도 않고 특색없고,-1
광주,정책효능감,나 광주익.. 그러나 음식은 맛있다 어딜 들어가도 기본 이상이야 그리고 사람이 많이 없어서 신상음식점이나 인기 있는 가게도 웨이팅 길지 않음,1
광주,정책효능감,서울처럼 문화 생활 즐길 곳 딱히 없어서 그런 거 잘 즐긴 편이다 하면 심심할 듯,-1
광주,정책효능감,"무등산 증심사 산책하기 좋고, 광주생태공원도 바람쐬러가기애 좋고, 비엔날레나 문화전당 전시회 항상 하고, 예술영화 상영하는 광주극장도 가볼만하고, 대인시장 야시장도 볼만하고, 조대 장미축제도 하고, 월드뮤직페스티벌, 피크뮤직페스티벌?, 프린지페스티벌, 광주국제영화제도 하고, 버스킹이나 공연하는 광주토박이 밴드들도 있고, 날짜 잘잡으면 라이브클럽에서 클럽투어하는 밴드 공연도 볼 수 있고, 문화예술회관에서도 공연 있고, 맛집 많지, 버스 교통편도 괜찮지, 그렇다고 교통체증 심한 것도 아니고. 볼거 없다 그러지만 구석구석 하는 거 되게 많고 그럼. 그래서 나는 만족하고 살고있음!",1
광주,정책효능감,광주 올거면 국립아사아문화전당이랑 광주미디어아트플랫폼 연계해서 가보셈 무료로 전시 볼 수 있음 양림동 동명동 충장로 첨단 시리단길도 괜찮고 윗 갤럼이 말한 상무도 괜찮음,1
광주,정책효능감,ㄹㅇ 몇년전에 아빠 친구 딸 결혼식때문에 같이 따라갔다가 광주아울렛?에서 놀았는데 광주 진짜 놀거 없더라... 그래도 광역시라길래 좀 기대했는데 너무 볼거 없었음,-1
광주,정책효능감,광주는 대형 공연이 별로 없어...,-1
광주,정책효능감,낙후된 동네가 있고 아닌동네가 있음 다 그렇지 뭐 근데 코스트코 같은 다른곳 다있는 대형 시설들이 없음 그리고 문화생활 즐길게 없음 대형 뮤지컬 공연장이렁거 없음... 이번에 문화예술회관 리뉴얼했다는디 아직 안가봐서 모르겠어 유스퀘어가 엄청 으리으리하긴 함 나는 유스퀘어에서 서울 센트럴만 다니다가 다른 지역 터미널 가보고 충격 먹었음... 원래 터미널이 다 유스퀘어같은 줄 알았거든..ㅋㅋㅋㅋ 광주살지만 서울 왔다갔다 하기 힘든거 말고는 불편한거 없당,0
광주,정책효능감,"광주극장 증말 여러번 갔는데 겨울엔 좀 많이 추움 ㅋㅋㅋ 100번 보시면 원하는 영화 한번 틀어주는데 어떤분이 아사코 신청해서 되게 재밌게 보고오고, 또 특별전 아니여도 한번씩 거장들 영화도 틀어줌 저기서 스콜세지 라스트왈츠도 작년에봤네요 2층 분위기 짱 좋음 앉아만 있어도 영화력 충전 힐링되는느낌",1
광주,정책효능감,"전시에 관심 있는데 서울 말고 다른 지방 잠깐이라도 살아봤으면 광주처럼 전시가 1년 365일 계속 돌아가면서 주제도 끊임없이 바뀌는 도시가 없다시피 하고 거기에 가장 큰 지분이 문화전당 건물의 존재임. 뭐 실제로 가보면 텅텅? 광장엔 보드타고 노는 사람들 항상 있고 전시 보러 오는 시민들 존나 많다. 지하철이랑 연결되어있고 나무 그늘과 분수로 지나다니면서 더위도 식혀주는 효과에 주변 지역과의 연계성도 좋아서 유동인구 많음. 실제로 근처 떠오르는 핫플인 동명동과 전통의 구도심이었지만 좀 쇠하는 분위기였던 충장로, 구시청 사이의 연결점으로 작동해서 지역 전체가 다시 한번 전성기를 맞이하고 있음.",1
광주,정책효능감,와 좋다 광주 비엔날레도 하고 그 아시아문화전당도 잘해놨잖아 연장선으로 책읽는 도시까지 되면 좋겠다,1
광주,정책효능감,비엔날레 같은 곳에서는 규모가 큰 작품들도 다양하게 볼 수 있는게 참 좋은 것 같아! 사소한 부분도 재활용 가능한 소재를 썼다는게 좋다ㅎㅎ 후기 고마워,1
광주,정책효능감,너무 좋은곳 몇 년 전에 광주비엔날레 본다고 갔었는데 공간이 너무 좋아서 또 가고파,1
광주,정책효능감,ACC 전국 최고수준이라 생각함,1
광주,정책효능감,"오픈 도서관도 있고, 휴식공간도 정말 여유롭고, 미리 체크해뒀다가 체험교실이나 공연 예약접수 해서 같이 보면 더 좋아. 그냥 광주 왔는데, 갈데 없다? ACC 추천",1
광주,정책효능감,오 나도 광주에서 아시아문화전당이 제일 인상적이었어 외지인인데 기아 야구 보러 갔다가 우천 취소되고 그냥 충장로 돌아다니다가 아시아 문화전당 갔는데 이런 게 다 무료야? 할 정도로 넘 좋았어 다음에 또 광주 가면 이 글 꼭 참고할게,1
광주,정책효능감,근데 광주여대 음향이 진짜 좋음,1
광주,정책효능감,광주여대 저기 플로어가 단차 없이 세로로 커서 시야가 개구림ㅠ 그래도 가지만요...,-1
광주,노동경제,나 광주 토박인데 광주 집들 다 싸고 ㄱㅊ은데 일자리 ㄹㅇ 없음 ㅋㅋㅠㅠ,-1
광주,노동경제,나 광주 살았었는데 일자리 없어서 집값 포기하고 상경함.. 내 월세로는 광주에서 아파트 살 정돈데 눈물난다..,-1
광주,노동경제,"재미를 있고 없고 떠나서 거긴,,,일자리가 너무 없어 알바자리도 쉽지가 않아",-1
광주,노동경제,난 그래도 광주좋아.. 평화롭고 일자리가너무없지만...,-1
광주,노동경제,본가가 광주라 가고싶은데 일자리가없음 이게 최악임 ㅠㅠ,-1
광주,노동경제,ㅇㅈ 일자리도 진짜 질 낮음 ㅠㅠㅠ,-1
광주,노동경제,광주사람 인정 ㅠ 일자리도 적고 임금 개짜,-1
광주,노동경제,광주토박이인데 일자리 없음,-1
광주,노동경제,대학교 광주에서 나왔는데 공무원 아니면 대부분 타지에서 일하더라,-1
광주,노동경제,광주에서 계속 살고싶은데 이직을 할 수가 없음.. 일자리도 없고 있어봐야 최저임금뿐이라ㅠ,-1
광주,노동경제,일자리도 없고 임금도 짬.. 주변 사람들 다 수도권우로 올라감,-1
광주,노동경제,ㅇㅈ 광주익 취준 중인데 들어갈 곳이 없어 어쩌다 있어도 경쟁률 미쳤음.. 놀거리도 없고 서울은 너무 멀고..ㅎ,-1
광주,노동경제,광주도 기업 없음,-1
광주,노동경제,광주익 너무 슬프다...ㅠ 취업 진짜 어려워,-1
광주,노동경제,다닐만한 곳은 싹다 계약직에 정규직은 사내추천인만 받음 ㅋㅋㅋ,-1
광주,노동경제,공고 안뜬다 ㅅㅂ 광주에 기아차 엘지이노텍 앰코 있어도 공고가 안뜬다 씨발 지원하고싶다고 나도 지원자 경쟁도 미친듯이 빡세고 최근에 중견 자리 하나 나와서 서류넣엇는데 서류 통과하고 최종에서 탈락함,-1
광주,노동경제,"광주는 회사들이 돈 너무 짜게 줌... 수도권까지는 아니여도 전공,희망직무 맞으면 여순광이라도 가는게 낫지. 수도권 기업 붙으면 씹땡큐고",-1
광주,노동경제,광주 일자리 터진지 오래임 ㅋㅋ,-1
광주,노동경제,광주 일자리 진짜 없다…현타,-1
광주,노동경제,취업하기 어렵다,-1
광주,노동경제,임금은 둘째치고 일자리가 없음,-1
광주,노동경제,쇼핑센터 놀거리 이런걸로만 발전 안됐다 하는거 아니고 사실 번듯한 일자리도 많이 없고 전체적으로 임금수준이 낮음... 그거때문에 발전안된다 하는걸거야,-1
광주,의료보건,무릎은 모르겠는데 10년동안 고생했던 아킬레스 부착부건염 여기서 극적으로 좋아짐. 여기까지 간다고 2시간 반씩 운전해서 치료받고 옴...,1
광주,의료보건,근처에 전북대도 소아외과 교수님 2분 계시는데 한분 그만 두신다고해서 큰 일인가보더라ㅜ 한분 계셨을때 환자 많아서 엄청 힘들어하셨다 들었거든. 전남대도 한분이시라니 점점 더 힘들어지시겠다ㅜㅜ,-1
광주,의료보건,근데 머 해남 신안 이런데까지 소아외과샘을 배치할수는 없지 그런건 말도 안되고 전대같은 큰곳에 소아외과 2~3분 정도는 계실수 있는 환경을 만들어서 적어도 광주전남 환자는 1년 365일 전대에서 다 해결할수 있어야 함 근데 아마 그건 불가능할듯,-1
광주,의료보건,화순 실습했는데 태움 장난 아니던데 ㅋㅋㅋ 운 나빠서 특파 포함 여러곳 갔는데 참 별로였엉,-1
광주,의료보건,그리고 동양미인 간호가 싸가지없어 수술중에도 의사랑 간호사랑 라디오들으면서 웃더라 난 불안해 죽겠는데,-1
광주,의료보건,조선대 계시던 소아외과 교수님도 소송때문에 감옥 갔다오시고 이제 전남대에 한명 남은 거... 소송도 수술을 잘못해서가 아니라 수술한 거 배양 맡기는 과정이 잘못되었나 해서 굳이 따지면 본인 잘못도 아니었던 걸로 기억함 이렇게 수술할 사람 다 없어지면 소송 걸 사람도 없어지겠지,-1
광주,의료보건,광주 동구 보건소 시설도 안좋고ㅋㅋㅋㅋ 광주 동구가 약간 오래된 도시라 노숙자도 많고 광인도 많고 그래서 치안도 별로 안좋고 ㅇㅇ... 의사들이 왜 꺼리는지 알겠던데 나는 ㅋㅋㅋㅋㅋ 길가다보면 노숙인들 쓰레기통 뒤지고 ㅋㅋㅋㅋ 암튼...,-1
광주,의료보건,8. 민원 일도 오지게 많고 왜 안해줘?!!!하면서 거품침 튀기면서 소리소리 지르는 보건소 환자들도 많아서 나는 왜 저런지 이해 감,0
