region,topic,text,label
강원,주거환경,춘천이사왔는데 진짜 너무 좋음 자연과 더불어 취미생활 좋아하는 사람들한테는 지상낙원 그 자체임,1
강원,주거환경,"장학리 따라서 냇가있고, 약사천, 공지천...산책로 엄청 많고 자전거도로도 엄청 잘 되어있고...도심 주변에 산도 많고...등산하기에도 너무 좋고...",1
강원,주거환경,진짜 춘천살면서 경치 좋은데 살면 힐링한다는게 뭔지 몸소 체험중 정말 너무너무 좋음 근데 인프라 뒤져서 서브웨이 없는거 개빡침...인프라 개뒤짐ㅜ 근데 경치 조져서 행복해,0
강원,주거환경,현 삼척시민으로써 텃세가 좀 심하다고 느끼긴 합니다. 하지만 몇년정도 거주하다 보면 괜찮아 집니다.,0
강원,주거환경,강원도 태백사는데 9시넘어가면 시내에 사람이 없음 범죄가 무서운게 아니라 귀신나올까 무서움,-1
강원,주거환경,이거 뉴스에서도 나왔던 것 같은데.... 양양이 유흥의 성지가 되서 주민들이 너무 시끄럽고 바닥에 쓰레기도 많고 해서 화나고 짜증난다고.,-1
강원,주거환경,골프장 없애자. 몇명만 좋고 주민들은 피해보고 동물들도 피해보는 골프장.,-1
강원,교통인프라,원주 토박이인데 문화공간이나 소비공간은 갈대가 많은데 정작 놀러갈곳이 별로 없음,0
강원,교통인프라,물때문에 개발막는 강원도에서 당연한 일이죠 그렇다고 지리적 수도세나 혜택도 없음...서울교통 좋은거 끝,-1
강원,교통인프라,"춘천살고 있음 ㅋ 온의동 롯데마트 주변 아파트면 수도권 왠만한 동네보다 살기 좋음 ㅋ 마트, 지하철, 강이 바로 옆이라 살기 진짜 좋음 ㅋ",1
강원,교통인프라,병원 충분함...학교 충분함...대형마트 이마트 홈플러스등 있음...문화시설 영화관 7천원 도서관 연극등 다양한 문화 체험 있음(다만 대형 재밌는 건 아무래도 부족함. 근데 KTX타고 가서보면됨),1
강원,교통인프라,...특히 강원도는 인구밀도가적은 청정지역 교통인프라가 향상된다면 강원지역보다 더나은 첨단산업지역은 없을것이다.,1
강원,교통인프라,춘천사람인데 춘천 좋음 ㅎㅎ 지역 내 교통편은 솔직히 좋다고 못하겠는데 그래도 경춘선이랑 itx있어서 수도권 접근성도 좋고...,1
강원,교통인프라,강원도에서 인프라랑 시내교통은 원주인데 춘천은 진짜 조용함..,0
강원,교통인프라,"강원도에서 가장 살기 좋은 도시는 원주라고 생각합니다. 수도권, 충청권, 영남권, 영동권으로 쉽게 갈 수 있는 교통을 갖추고 있고 인프라도 강원도 치고는 꽤 괜찮죠.",1
강원,교통인프라,무엇보다 접근성이 좋고 역이 두 개라 걸어서 전철타고 서울갔다가 전철타고 다시 집까지 걸어올 수 있다는게 가장 큰 장점,1
강원,교통인프라,서울살다가 공부못해서 대학교 삼척으로 왓는데 진짜 인프라 너무 구지고 기본적으로 관광지라 물가가 너무비쌈,-1
강원,교통인프라,"...막상 삼척 동해 가면 갖춰진 인프라가 너무 없어서 살기힘듦, 삼척<동해<강릉 으로 삼척은 동해시에 동해시는 강릉시에 서로 건너가야 우리가생각하는 도시 생활을 할 수 있음.",-1
강원,교통인프라,200만? ㅋㅋ 웃기고 자빠졌네 산넘어 산 몇시간 거리를 차 타고 기차 타고 달려야 하는데 그게 한 도시냐? ㅋㅋ,-1
강원,교통인프라,원주인데 ktx있고...서울가는거 편도 9000원대에 40분 정도 거리라서...도로 잘 갖춰져있고...큰 병원도 세 개 정도 있고...수도권에 있을만한 프랜차이즈들 대부분 입점해있고...,1
강원,교통인프라,경기도 살다 원주 왔는데 일자리 있으면 괜찮습니다...교통도 편하고 좋아요.,1
강원,교통인프라,원주 - 강원도 최대도시로 인구는 35만명...최근 KTX도 들어와서 서울까지 1시간도 안걸림.,1
강원,교통인프라,횡성 - 군따리지만 원주와 가깝고 아예 원주시내버스가 들어옴...원주랑 한동네처럼 오갈수 있다...횡성역 가서 KTX타면 서울 금방감.,1
강원,교통인프라,원주가 강원도에서 포지션이 이상함 ㅋㅋ 인구수 제일많고 기업들도 많고...백화점도 있고...대중교통인프라 ㅈ박음...ktx역도 도심에서 엄청 멀리있어서...,0
강원,교통인프라,그 트루먼쇼 보면 일정 구역 못벗어나게 하잖슴? 시설을 거기까지 안만들어놔서. 원주도 혁신도시 벗어나는 순간 도시가 급 낙후됨ㅋㅋ 그리고 주말이나 밤엔 유령도시 같음,-1
강원,노동경제,기업 없는 전형적인 지방도시,-1
강원,노동경제,강원도는 뭐 할만 한게 없음. 환경규제도 많고 교통 편의성도 떨어짐. 거의 서비스업으로 먹고 사는데 거의 한철 장사니...,-1
강원,노동경제,"...실제 도시가 발달 하려면 땅, 물, 자원, 인구등이 확충되어야 하는데 강원도는 그걸 충족 할수 있는 도시가 없다고 봐야 함...별다른 수입이 없어 군부대에 기대어 생존하던 강원도의 도시들이...",-1
강원,노동경제,투자감각 등 강원도와 도민들에 수준이 한참 못미친다고 생각이든다.. 아이디어도 실행력도 관리능력도 부정부패도.. 알펜시아와 레고랜드를 보라..,-1
강원,노동경제,강원도에 일자리가없으니까,-1
강원,노동경제,원주시민인데요 일자리는 많을지몰라도 대부분 임금은 최저임금입니다 그런데 물가는 수도권 따라갑니다,-1
강원,노동경제,고향이 원주고 원주에서 살고있지만 임금도 적고 복지가 안좋습니다 물가도 비싸구여,-1
강원,노동경제,홍천 살고 잇슴니다 홍천은 직업이 3가지박에 업슴니다 공무원 .노가다.직업군인 이 3가지가 90 프로임,-1
강원,노동경제,원주사는데 원주는 임금이 말도안됩니다 5년전 임금수준입니다 원주로 이사오지마세요...,-1
강원,노동경제,전부 거짓말 입니다 지금 일자리 구하고 있는데 일자리는 있는데 최저입금보다 못한곳입니다,-1
강원,노동경제,"원주 시민으로서 말하건데, 개거품이다. 혁신도시? 금요일 저녁에 가보면 상가가 죄다 문닫아있어. 왜냐고? 공무원들이 거의 원주에 살지않거든.",-1
강원,노동경제,동해는 ls 동부메탈 쌍용 등등 양질의 일자리가 상당히 많은 편입니다.,1
강원,노동경제,원주사는데 타지로 일다녀요😢 먹고 살기 힘든 도시입니다.,-1
강원,노동경제,ㄹㅇ 혁신도시 기업도시 몰빵했는데 입주기업이 없어서 손가락 빨고있음,-1
강원,노동경제,홍천살지만 공무원빼고는 제대로된 일자리 없어요 젊은이들이 외지로 다 나가요,-1
강원,의료보건,강원도에서 살아보니 살기좋은 도시는 병원이 많은 도시입니다!!!!!!! 애 키우다보니 더 그렇습니다 양양에 소아과 하나도 없어서 왕복 한시간 거리를 속초로 다녀옵니다,-1
강원,의료보건,정신과 약먹고 있어서 강릉까지 다닙니다 속초에는 정신과가 없어요...속초에 제대로된 이비인후과도 없어요 다 강릉가요...,-1
강원,의료보건,강원도에서는 아프면 안되요. 속초시에는 소아과는 있지만 입원 가능한 소아과 병원은 없구요. 주말에 아프면 절대 안됩니다. 아프면 강릉 까지 가야 하구요.,-1
강원,의료보건,"원주 최고의 장점은 중부권 최고의 병원이 있고, 응급실도 3개 병원에서 운영하고있음. 산부인과도 타 시도에서 원정출산함.",-1
강원,의료보건,...응급실과 종합 진료 다 가능한 큰 병원도 세 개 정도 있고... (원주),1
강원,정책효능감,솔직히 레고랜드패망하고 캠페이지쪽 이전얘기했다가 도지사바뀌고 뒤집어업더니 고은리로 옮기고 지금 바이오혁신도시 추진한다고 난리인데 내실은 엉망같은데...,-1
강원,정책효능감,...춘천시는 참 답답하다. 경기도와 인접한 지역을 우선으로 개발해야 인재가 유입되고 돈이 들어오지. 좋은 땅덩어리 냅두고 북쪽 동쪽 끝으머리 개발하면 누가 찾아 오겠나.,-1
강원,정책효능감,참여한 닭갈비집들이 다 닭갈비 상향평준화 오지게 된 춘천에서도 이름 날리는 가게들만 참여함ㅋㅋㅋㅋ 걍 어딜가서 먹든 춘천 탑티어 닭갈비만 먹을 수 있다는게 젤 좋았음,1
강원,정책효능감,지역 축제는 지역상인들과 지역민들을 위한 축제가 되야지. 이게 맞음(춘천닭갈비축제에대한 호평),1
강원,정책효능감,이게 진짜 축제지... 다들 축제의 기원을 잊고있음... 원래 다들 배터지게 먹으면서 웃고 떠드는게 축제인데...,1
강원,정책효능감,"강원도 홍천, 6년 정도 오가면서 느낀 점...강원도의 지자체장들은 왜? 라고 고민도 하지 않고...그냥 망하는대로 놔두고 있다는 걸 뼈저리게 느낍니다.",-1
강원,정책효능감,강원도는 정치적으로 선택된 잘못된 외국어고 위치(양구) 고교평준화가 치명적이었습니다...양구의 외국어고도 개판 오분전에 학생 수준이 수도권 일반고만 못해서 우수학생들 지원안합니다.,-1
강원,정책효능감,"강원대가 나름 강원도를 대표하는 지방거점대학교인데, 전국에 지방 거점 대학교 중 경쟁력이 최하위입니다. 매해 자퇴생이 800명이 넘어서, 국립대 중 가장 많답니다.",-1
강원,정책효능감,"강원도민들은 이제 머리띠를 매고, 상경시위에 나서야 한다?...그동안 서울수도권 상수도 보호구역으로 묶여서 공장을 지을수 없어서 개발에서 소외되었다?...",-1
강원,정책효능감,스스로 발전을 포기한 사람들입니다...관광지라고 관광객들 어떻게든 오백원 천원 더 벌어 보겠다며...지켜만 보는 공무원들.,-1
강원,정책효능감,강원도에 문제점.. 선거에 당선되기위해 노인회관.마을회관.게이트장등 모든돈을 그런곳에 몰빵하고 있는 실정임..,-1
강원,정책효능감,강원도 국회의원들 이런거 관심없음. 강원도는 각자 알아서 생존 ㅋㅋ,-1
강원,정책효능감,10년 전부터 가뭄인데 강릉시는 지금까지 대책을 왜 마련 안 했나?,-1
강원,정책효능감,국가 경제를 고려하지 않은 채 정치적 싸움을 위한 행동에서 비롯된 혼란이라는 걸 모든 분이 알아주셨으면 좋겠구요..(레고랜드 사태 관련 추정),-1
